311,SUPPLY OF WHEEL CHAIRS,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MM & IF INTEGRATED NIG LTD,15TH DECEMBER 2015,41949531,5 MONTHS,NIL,41.949.531,MAXIMUM OF 7 WEEK5,COMPLETED,100%,NIL,NIL
208,SUPPir GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,e.i.k Global RESOURCES LTD,15TH DECEMBER 2015,27528000,5 MONTHS,NIL,27 528 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
210,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,BAUCHI STATE COOPERATIVE FINANCING AGENCY LTD,15TH DECEMBER 2015,3658000,5 MONTHS,NIL,3.658.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
303,SUPPLY OF WELDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MM & IF INTEGRATED NIG LTD,15TH DECEMBER 2015,42065000,5 MONTHS,NIL,42.065.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
212,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,UKA MORE LTD,15TH DECEMBER 2015,9176000,5 MONTHS,NIL,9.176.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
213,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,PYRAMID EXPORT AND IMPORT COMPANY NIG LTD,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,4.588 000,MAXIMUM OF 7 WEEKS,completed,100% -,NIL,NIL
214,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,2Sth NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,KENAZA EUTE SERVICES LTD,15TH DECEMBER 2015,4588000,5 MONTHS,NIL,4.588.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
215,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/201 SB. 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,EASH PROGRESSIVE VENTURES LTD,15TH DECEMBER 2015,36704000,5 MONTHS,NIL,36.704 000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
216,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/20155. 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,THISTLE PRAXIS CONSULTING LTD,15TH DECEMBER 2015,45880000,5 MONTHS,NIL,45.880 000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
217,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25lh NOVEMBER. 2015,25/11/2015 5. 10/12/2015,9061969579.21,NIL,14-Dec-15,•MOST RESPONSIVE TENOERER,MOSRA ENERJI LTD,15TH DECEMBER 2015,45880000,5 MONTHS,NIL,45.880 000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
218,SUPPLY GRINDING MACHINES,14th October 2015,50.000 000 00,Open Competitive Bidding,25th NOVEMBER. 2015,2S/11/2015 8. 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENOERER,SUNOIA INVESTMENTS LTD,15TH DECEMBER 2015,32116000,5 MONTHS,NIL,32116,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
219,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENOERER,STABLE TECHNOLOGY LTD,15TH DECEMBER 2015,22940000,5 MONTHS,NIL,22.940.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
44,ENTREPRENEURSH P DEVELOPMENT TRAINING,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 4 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,MOHAMMED NAJIB & CO LTD,15TH DECEMBER 2015,9185000,5 MONTHS,NILL,9.185.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIU,NIL
221,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,TRUSTLAND GENERAL ENT. LTD,15TH DECEMBER 2015,9858000,5 MONTHS,NIL,9.858.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
222,SUPPLY GRINDING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ANNMERCY NIG LTD,15TH DECEMBER 2015,4898000,5 MONTHS,NIL,4.898.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
223,SUPPLY WEAVING/KNITTIN G DESIGNING MACHINES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,D. RADDA VENTURES LIMITED,15TH DECEMBER 2015,9169999.8,5 MONTHS,NIL,9.169.999 80,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
224,SUPPLY WEAVING/KNITTIN G DESIGNING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DIAMOND LEEDS LTD,15TH DECEMBER 2015,13753999.7,5 MONTHS,NIL,13.753.999.70,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
262,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MOHAMMED NAJIB & CO LTD,15TH DECEMBER 2015,17750000,5 MONTHS,NIL,17.750.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
226,SUPPLY WEAVING/KNITTIN G DESIGNING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,WET-CHANNELS NIG LTD,15TH DECEMBER 2015,4541999.9,5 MONTHS,NIL,4.541.999.90,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
348,PROVISION OF strategic EMPOWERMENT,14th October 2015,50.000.000.00,Open Competitive Bidding,25m NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MOHAMMED NAJIB & CO LTD,15TH DECEMBER 2015,27540000,5 MONTHS,NIL,27.540.000,MAXIMUM Of 7 WEEKS,COMPLETED,100%,NIL,NIL
228,SUPPLY WEAVING/KNITTIN G DESIGNING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ACQUEST RESOURCES LTD,15TH DECEMBER 2015,13065999.7,5 MONTHS,NIL,13.065.999.70,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
229,SUPPLY VULCANIZING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,NEWTON & YUNUS SERVICES COMPANY LTD,15TH DECEMBER 2015,34335000,5 MONTHS,NIL,34.335.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
230,SUPPLY VULCANIZING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25 th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DENOD ENERGY RESOURCES LTD,15TH DECEMBER 2015,4680000,5 MONTHS,NIL,4.680.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
231,SUPPLY VULCANIZING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,STABLE TECHNOLOGY LTD,15TH DECEMBER 2015,32130000,5 MONTHS,NIL,32.130.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
1,SUPPORT programme for ailing ENTERPRISES,14th October 2015,"50,000,000,00",Open Competitive Bidding,25th NOVEMBER 2015,25/11/2015 & 10/12/2015,9061969579.21,NIlL,14-Dec-15,MOST RESPONSIVE TENDERER,MTR INTEGRATED SERVICES LTD,15TH DECEMBER 2015,"41,332,500.00",5 MONTHS,NILL,41.332.500,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,MIL
233,SUPPLY VULCANIZING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,WET-CHANNELS NIG LTD,15TH DECEMBER 2015,4590000,5 MONTHS,NIL,4.590.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
234,SUPPLY VULCANIZING MACHINES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,— MOST RESPONSIVE TENDERER,NATYS NICHE PROJECT LTD,15TH DECEMBER 2015,2835000,5 MONTHS,NIL,2.835.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
235,SUPPLY TRICYCLES,14th October 2015,"50,000.000 00",Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MATERIAL ACADEMY LTD,15TH DECEMBER 2015,6390000,5 MONTHS,NIL,6.390.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
236,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,BAOlLET NIG LTD,15TH DECEMBER 2015,45440000,5 MONTHS,NIL,45.440.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
237,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th . NOVEM8ER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,STANLYN TECH SYNERGY NIG LTD,15TH DECEMBER 2015,15620000,5 MONTHS,NIL,15.620.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
238,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DASH CONNECTIONS NIG LTD,15TH DECEMBER 2015,41890000,5 MONTHS,NIL,41.890.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
239,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,SYNTEL GLOBAL VENTURES LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
240,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HASCOM ENGINEERING CONSTRUCTION CO. LTD,15TH DECEMBER 2015,41890000,5 MONTHS,NIL,41.890.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
241,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,NATYS NICHE PROJECT LTD,15TH DECEMBER 2015,11360000,5 MONTHS,NIL,11.360.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
242,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,HEVBORN SOLUTIONS NIG LTD,15TH DECEMBER 2015,22720000,5 MONTHS,NIL,22.720.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
243,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/20 IS,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,AFRI FARMERS AND AIDED PRODUCTS CONSULTANTS LTD,15TH DECEMBER 2015,13490000,5 MONTHS,NIL,13.490.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
244,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,UON WAY VENTURES LTD,15TH DECEMBER 2015,13452000,5 MONTHS,NIL,13.452.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
245,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,CLEMVIN VENTURES NIGERIA .LIMITED,15TH DECEMBER 2015,22720000,5 MONTHS,NIL,22.720.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
246,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,IBRAFUNDS LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
247,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,F.I.K GLOBAL RESOURCES LTD,15TH DECEMBER 2015,26270000,5 MONTHS,NIL,26.270.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
248,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,BAUCHI STATE COOPERATIVE FINANCING AGENCY LTD,15TH DECEMBER 2015,13490000,5 MONTHS,NIL,13.490.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
249,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,WHITLINKCS NIG LTD,15TH DECEMBER 2015,17750000,5 MONTHS,NIL,17.750.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
250,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25 th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,COSMOGLC3E LTD,15TH DECEMBER 2015,24850000,5 MONTHS,NIL,24.850.000,MAXIMUM OF 7 „ WEEKS,COMPLETED,100%,NIL,NIL
251,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,2S/11/2015 L 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,LUEJEN GLOBAL LTD,15TH DECEMBER 2015,4260000,5 MONTHS,NIL,4.260.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
252,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25 th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,CHEERSMAT ENTERPRISES LTD,15TH DECEMBER 2015,13490000,5 MONTHS,NIL,13.490.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
253,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,SHAMSA RESOURCES AND SERVICES LTD,15TH DECEMBER 2015,13490000,5 MONTHS,NIL,13.490.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
254,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DUXON LIMITED,15TH DECEMBER 2015,9230000,5 MONTHS,NIL,9.230.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
26,entrepreneurship DEVELOPMENT TRAINING,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE TENDERER,MTR INTEGRATED SERVICES LTD,15TH DECEMBER 2015,45925000,5 MONTHS,NILL,45.925.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NILL,NIL
256,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,RAUE SYNERGY NIG LTD,15TH DECEMBER 2015,13490000,5 MONTHS,NIL,13.490.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
 65,. VOCATIONAL TRAINING,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NILL,14-Dec-15,MOST RESPONSIVE,MTR INTEGRATED SERVICES LTD,15TH DECEMBER 2015,41332500,5 MONTHS,NILL,41.332.500,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NILL,NIL
258,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,PYRAMID EXPORT AND IMPORT COMPANY NIG LTD,15TH DECEMBER 2015,9230000,5 MONTHS,NIL,9.230.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
259,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAJIDADI MULTI TRADE CO. LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
260,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,TENNESY MULTIRESOURCES NIG LTD,15TH DECEMBER 2015,17750000,5 MONTHS,NIL,17.750.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
261,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DOS-ELECTRIC COMPANY LTD,15TH DECEMBER 2015,22720000,5 MONTHS,NIL,22720,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
282,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Ccmpefttrve Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENOERER,NON SCALE NIG LTD,15TH DECEMBER 2015,26980000,5 MONTHS,NIL,26.900.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
263,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,BLUE WATER HEBRON LTD,15TH DECEMBER 2015,3550000,5 MONTHS,NIL,3.550.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
264,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENOERER,CONSTRUCTION MANAGERS AND ASSOCIATES LTD,15TH DECEMBER 2015,7810000,5 MONTHS,NIL,7.810.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
265,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MEDAUON GLOBAL RESOURCES LTD,15TH DECEMBER 2015,7810000,5 MONTHS,NIL,7.810.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
266,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DOLOCON CORPORATE SERVICES LTD,15TH DECEMBER 2015,17750000,5 MONTHS,NIL,17.750.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
267,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MAY AND JAY GLOBAL RESOURCES NIG LTD,15TH DECEMBER 2015,18730000,5 MONTHS,NIL,18.730.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
268,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,BIZERVE NIG LTD,15TH DECEMBER 2015,17750000,5 MONTHS,NIL,17.750.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
269,SUPPLY TRICYCIES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/201S,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,MIDLAND R.V. LTD,15TH DECEMBER 2015,9940000,5 MONTHS,NIL,9.940.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
270,SUPPLY TRICYCLES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,RALEE GLOBAL RESOURCES LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
271,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEM8ER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENOERER,DENOD ENERGY RESOURCES LTD,15TH DECEMBER 2015,34790000,5 MONTHS,NIL,34.790.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
272,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,RAGAL CONSULT LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
273,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,ISLAND EXPOSE LTD,15TH DECEMBER 2015,18460000,5 MONTHS,NIL,18.460.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
274,SUPPLY TRICYCLES,14th October 2015,50.000.000.00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE tenoerer,EMOSTRADE LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950 000,MAXIMUM OF 7 weeks,COMPLETED,100%,NIL,NIL
275,SUPPLY TRKTYCtES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 & 10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,SUN BIRD INVESTMENT LTD,15TH DECEMBER 2015,31950000,5 MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,completed,100%,NIL,NIL
276,SUPPLY TRICYCLES,14th October 2015,50.000.000 00,Open Competitive Bidding,25th NOVEMBER. 2015,25/11/2015 &10/12/2015,9061969579.21,NIL,14-Dec-15,MOST RESPONSIVE TENDERER,DUAL-BASOL NIG LTD,15TH DECEMBER 2015,31950000,S MONTHS,NIL,31.950.000,MAXIMUM OF 7 WEEKS,COMPLETED,100%,NIL,NIL
